PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
AMNH_BEE 00026702	Andrena	asteris	USA	Minnesota	Washington	2 mi S of Marine (on St. Croix)	45.17140	-92.76630	02 Sep 1990		P. S. Taylor	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2007					Netting	Pinned	1	Google Earth		220	722	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00026703	Andrena	asteris	USA	Minnesota	Washington	2 mi S of Marine (on St. Croix)	45.17140	-92.76630	02 Sep 1990		P. S. Taylor	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2007					Netting	Pinned	1	Google Earth		220	722	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00026704	Andrena	asteris	USA	North Carolina	Wake	Raleigh	35.77194	-78.63889	01 Oct 1921	31 Oct 1921	unknown	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2007					Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00039714	Andrena	asteris	USA	New York	Suffolk	Gardiners Island	41.09778	-72.10389	08 Oct 2006		R. G. Goelet	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008					Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00047832	Andrena	asteris	USA	New York	Suffolk	Gardiners Island	41.09778	-72.10389	08 Oct 2007		R. G. Goelet	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2007					Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00047833	Andrena	asteris	USA	New York	Suffolk	Gardiners Island	41.09778	-72.10389	13 Oct 2007		R. G. Goelet	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2007					Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00047834	Andrena	asteris	USA	New York	Suffolk	Gardiners Island	41.09778	-72.10389	14 Oct 2007		R. G. Goelet	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2007					Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00052171	Andrena	asteris	USA	New York	Suffolk	Gardiners Island	41.09778	-72.10389	08 Oct 2006		R. G. Goelet	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008					Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00060617	Andrena	asteris	USA	New York	Suffolk	Gardiners Island	41.09778	-72.10389	16 Sep 2006		R. G. Goelet	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008					Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00061113	Andrena	asteris	USA	New York	Kings	Flatbush (Long Island)	40.65194	-73.95944	25 Sep 1895		J. L. Zabriskie	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	LaBerge						Netting	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00061240	Andrena	asteris	USA	New York	Suffolk	Manorville	40.87360	-72.80830	21 Sep 2008		J. S. Ascher	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008					Netting	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00061241	Andrena	asteris	USA	New York	Suffolk	Manorville	40.87360	-72.80830	21 Sep 2008		J. S. Ascher	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008					Netting	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00061242	Andrena	asteris	USA	New York	Suffolk	Manorville	40.87360	-72.80830	21 Sep 2008		J. S. Ascher	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008					Netting	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00061243	Andrena	asteris	USA	New York	Suffolk	Manorville	40.87360	-72.80830	21 Sep 2008		J. S. Ascher	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008					Netting	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00063041	Andrena	asteris	USA	New York	Suffolk	Montauk, Long Island	41.03583	-71.95444	01 Sep 1910	30 Sep 1910	W. T. Davis	Adult Female	SIIS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2008		from Box 417-45			Netting	Pinned	1	Gazetteer		11	36	Gazetteer		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090931	Andrena	asteris	USA	New York	Bronx	Mosholu	40.90320	-73.85940	20 Sep 1919		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 4141B//Acc. 5460			Netting	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090932	Andrena	asteris	USA	New York	Bronx	Mosholu	40.90320	-73.85940	20 Sep 1919		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 4141B//Acc. 5460			Netting	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090933	Andrena	asteris	USA	New York	Bronx	Mosholu	40.90320	-73.85940	20 Sep 1919		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 4141B//Acc. 5460			Netting	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090934	Andrena	asteris	USA	New York	Bronx	Mosholu	40.90320	-73.85940	20 Sep 1919		unknown	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 4141B//Acc. 5460			Netting	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090935	Andrena	asteris	USA	New York	Bronx	Mosholu	40.90320	-73.85940	20 Sep 1919		unknown	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 4141B//Acc. 5460			Netting	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090936	Andrena	asteris	USA	New York	Orange	Pine Island	41.29778	-74.45972	20 Sep 1914		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 3605			Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090937	Andrena	asteris	USA	New York	Orange	Pine Island	41.29778	-74.45972	20 Sep 1914		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 3605			Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090938	Andrena	asteris	USA	Maine	Hancock	Mount Desert Island	44.34889	-68.34472	17 Aug 1929		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge						Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090939	Andrena	asteris	USA	Maine	Hancock	Mount Desert Island	44.34889	-68.34472	17 Aug 1929		unknown	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge						Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090940	Andrena	asteris	USA	Pennsylvania	Columbia	Bloomsburg	41.00361	-76.45528	30 Sep 1914		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 3547 B			Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090941	Andrena	asteris	USA	Pennsylvania	Columbia	Bloomsburg	41.00361	-76.45528	30 Sep 1914		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 3547 B			Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090942	Andrena	asteris	USA	Pennsylvania	Columbia	Bloomsburg	41.00361	-76.45528	30 Sep 1914		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 3547 B			Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090943	Andrena	asteris	USA	Pennsylvania	Columbia	Bloomsburg	41.00361	-76.45528	30 Sep 1914		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 3547 B			Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090944	Andrena	asteris	USA	Pennsylvania	Columbia	Bloomsburg	41.00361	-76.45528	30 Sep 1914		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 3547 B			Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090945	Andrena	asteris	USA	Pennsylvania	Columbia	Bloomsburg	41.00361	-76.45528	30 Sep 1914		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 3547 B			Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090946	Andrena	asteris	USA	Pennsylvania	Columbia	Bloomsburg	41.00361	-76.45528	30 Sep 1914		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 3547 B			Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090947	Andrena	asteris	USA	Pennsylvania	Columbia	Bloomsburg	41.00361	-76.45528	30 Sep 1914		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 3547 B			Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090948	Andrena	asteris	USA	Pennsylvania	Columbia	Bloomsburg	41.00361	-76.45528	30 Sep 1914		unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge			F, 3547 B			Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090949	Andrena	asteris	USA	North Carolina	Yancey	Black Mountains	35.79361	-82.25667			unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge						Netting	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090950	Andrena	asteris	USA	North Carolina	Yancey	Black Mountains	35.79361	-82.25667			unknown	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge						Netting	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090951	Andrena	asteris	USA	New Jersey	Camden	Haddonfield	39.89140	-75.03810	30 Sep 1932		R. J. San	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	H. F. Schwarz						Netting	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090952	Andrena	asteris	USA	New Jersey	Camden	Haddonfield	39.89140	-75.03810	30 Sep 1932		R. J. San	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	H. F. Schwarz						Netting	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090953	Andrena	asteris	USA	New York	Rockland	Nyack	41.09056	-73.91833	1884		J. L. Zabriskie	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge						Netting	Pinned	1	Gazetteer		3	10	Gazetteer		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090954	Andrena	asteris	USA	New York	Rockland	Nyack	41.09056	-73.91833	1884		J. L. Zabriskie	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge						Netting	Pinned	1	Gazetteer		3	10	Gazetteer		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090955	Andrena	asteris	USA	New York	Rockland	Suffern	41.11472	-74.15000	17 Sep 1910		unknown	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge						Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090956	Andrena	asteris	USA	New York	Westchester	New Rochelle	40.91139	-73.78278	18 Sep 1934		unknown, Ex. Coll. M. A. Cazier	Adult Male	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge						Netting	Pinned	1							NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090957	Andrena	asteris	USA	New York	Westchester	Larchmont	40.92780	-73.75220	20 Sep 1934		unknown, Ex. Coll. M. A. Cazier	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	W. E. LaBerge						Netting	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090958	Andrena	asteris	USA	Mississippi	Forrest	Camp Shelby, Hattiesburg	31.18777	-89.19916	14 Oct 1944		C. D. Michener	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2009			GNIS coord.		Netting	Pinned	1	Gazetteer		88	289	Gazetteer		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
AMNH_BEE 00090959	Andrena	asteris	USA	Mississippi	Forrest	Camp Shelby, Hattiesburg	31.18777	-89.19916	14 Oct 1944		C. D. Michener	Adult Female	AMNH	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2009			GNIS coord.		Netting	Pinned	1	Gazetteer		88	289	Gazetteer		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
